Id,OrderAt,StoreId,UserId
48202297-64c2-44f9-afcd-7fd2e6bf9faa,2023-03-26 09:27:05,5e8b1f4d-e557-4bbc-8831-5e396813f8db,0822381e-31e2-445a-a58b-2915187093cf
be1e572b-1d1c-4731-99fc-1316698ec1d5,2022-03-12 03:31:53,1e71c40e-167d-47bb-bded-9da3266326b4,a6e2e5b4-656d-455b-af7d-4707ab1eeaf3
74a3b4fd-a66c-46b0-97a7-9ccc71cd8978,2022-09-24 02:10:20,271463c3-bfb7-4308-8ec8-3e928869ca03,864fa425-7e52-4204-85bd-7b79c99fe8d3
40de7a33-c68c-4e90-a398-386e987d0840,2022-02-04 06:00:11,e8d28453-10aa-46a3-9a1d-750380e120cb,f8b5354b-3b94-4a7e-bbc0-d77fa1887443
c52cc9b4-58bc-4f0a-83fe-8774864374c1,2022-04-17 22:26:06,997fa38d-0c17-451c-8c22-e7903ce0a87d,283d0ef7-72d7-4aff-af26-949a61f7b7bb
30e31e5b-8344-48b9-a59a-b289437242e0,2023-06-20 15:38:45,a3cf4be6-8cf7-46f9-a9f8-7dd5b34f0b03,edcec28d-3415-4671-be45-d1544c4deab6
ec5fc29f-62ab-4a41-adb1-3d253e6f0284,2023-04-08 12:06:56,e58be294-4826-44cc-b696-e7aea0f20bb4,7c602d49-ad58-4b4f-b812-2f8dcd411a4d
feef4cda-f505-4441-8356-43393a67b268,2022-11-20 23:37:46,fcdeb5b4-8266-479f-9a77-074697b0fa57,f96ff328-4545-4e2a-9856-eda9fb2ad104
4446840e-46fe-41fe-aab8-d1615ab92340,2023-12-04 22:16:33,7b20ef15-42f7-400b-8dfc-08e662779688,141e3b76-2816-4aaf-8942-81f4f7ad541a
41d59ca5-a6be-4538-a0b4-d884e1f1cfad,2023-07-02 02:08:41,516c28bc-396b-41a2-9d1f-4255fe038e88,975b2e2a-bc09-456e-abe2-9252b60e2670
78406684-0576-40c7-b57f-f3943191ab31,2022-05-11 14:22:47,58a0fbd3-a006-447e-86d2-b66023beca1a,6c480e76-b527-4246-aedd-b9970227975a
0574f869-3895-478d-847a-057b9f84091c,2023-10-06 12:11:41,c2279dbb-971a-4bf8-8650-6ee79bfe6a38,91c003dc-d1d4-4cd2-bc92-5a26b703e535
a52c6e54-e580-49e7-b6c5-559d4c8a6393,2023-11-20 03:57:03,6a0afdbf-afb5-472d-b361-286039233a01,732a7d0a-d452-4b3b-9bf1-f9c0ca0b8e8e
d68a3140-c059-41c4-8425-193cacdaa6b9,2022-04-30 04:53:40,7a44f30f-b641-4337-a8ad-e2b7e0087511,a9431521-0f8c-4050-b3a6-31d7bef80300
a3f93446-be4d-4b5c-a989-dfca24962f59,2023-11-30 21:12:51,6b150f85-7e37-4d8b-9d13-619c5253d815,dd1b61a1-d42c-40bb-8416-64114858a16c
b1e4efbe-d582-4a0b-9b69-618e4a569757,2022-06-21 15:42:03,338c0b36-2a0c-4663-8406-7d6288879b7c,b90e988a-b90b-41aa-9c7f-80d141dee214
2bd7038a-73cd-44f9-b520-23f9060eb6c0,2022-10-10 14:12:37,4eb352a2-147b-4871-8519-c50a9c954d7a,c3065f20-13f0-443e-af66-1ab87769b124
24cb59ef-1ce0-4302-9811-2d6f5e4d25b1,2022-03-16 01:40:51,1e71c40e-167d-47bb-bded-9da3266326b4,f8ad7da2-ee2c-4c87-9573-f3dbbd298511
f87a25db-2c8e-430b-b7d4-c30c0e388388,2022-01-06 08:45:28,ff4a55fd-e813-4d5b-8299-93eb481463a6,61924d4d-fc65-45ab-891c-08ea6cfb8de3
cd3acfb1-9c08-4cb9-b201-da6b99864127,2022-09-20 15:10:14,d5a8894c-f144-4331-96f9-fda0bb311674,0773810d-e2ab-49c9-875c-1952a1b734ea
edcfa207-db57-4d4f-947d-0bc583f9b8e9,2023-05-29 16:25:50,a654cae5-6e0c-4236-95a4-dc0eea23364b,f4515aa1-8134-458d-9f41-8ae21cd148ca
ee100f96-cf8b-4017-9339-a5218bb5cffe,2022-06-28 06:52:29,82f23ac9-09af-4416-8584-fe7eb2f7e56c,e4cffa15-0b00-4d60-a4bc-879c1474e040
d98ce19c-f5cc-4cd9-9fd4-d534ce55138d,2023-07-24 12:32:10,96c28b5c-c111-4e5a-ad9e-45b585c9f82f,626fd1e5-65c0-44a4-9050-99af136bcf32
dd1ea4bc-9056-4b5f-8cab-2c6027530108,2022-09-28 03:38:15,a654cae5-6e0c-4236-95a4-dc0eea23364b,fd62f65c-a62c-4a64-8f8e-9b30cf5e6063
185cae29-1071-47a1-8334-be1856b7c339,2023-10-22 14:27:47,df307d27-feef-4ddb-bb1f-b4bbbea5f47f,2f1ceed8-753b-429d-9c3d-06a9839f4651
cc237a0d-0607-4453-bcfa-3b8705d0649d,2023-11-22 20:36:18,3b03169b-53ff-4a4c-a35b-f491bb778437,fff2af52-cf6e-45b7-8b71-15a039d81bf1
89e2ddd6-16a1-4f56-ba1b-939575be142e,2022-10-25 14:30:56,a92b1df2-67a5-406d-8a0a-3aa94f84a337,31b0718f-15ff-4bac-9669-60f4365f3839
5a2532f3-54e2-4127-8988-ab02277c8a95,2022-05-01 04:46:50,a92b1df2-67a5-406d-8a0a-3aa94f84a337,9de61f2e-82e2-42ce-baad-63903a529e8d
f27e2d55-6ce4-48c1-b300-359a559d2132,2023-02-02 15:10:45,c4b301c0-3494-40e2-9796-369b790577ac,864fa425-7e52-4204-85bd-7b79c99fe8d3
8758f309-8504-4e46-ba69-a1d94ba804a9,2023-05-19 21:54:18,7c469428-74e6-4b08-8eb0-d347dd196f5c,cee566f9-83e4-463e-bca1-6768127520c7
e58aed35-a131-448b-b9fb-dc7d70495f8f,2023-11-08 21:57:20,1992a2dd-c95d-4829-a95a-56503183a385,4ff9b671-f773-43dd-b7d1-a1bf736a9ba3
5ab4a09d-9c4f-46e6-aed5-40e31e3bfe29,2023-08-04 01:57:53,032ca8a4-007a-43c1-b20e-ece06fc95a76,49df14e1-0f8e-4a35-bf42-adb388714c29
ea3dd51f-9fd6-42df-a535-80cbcc1fdd7f,2023-11-25 13:30:43,d174a615-2520-44c3-8611-5bf5aed40983,d895d86c-13d5-4d2e-9942-2ddecfb5436d
065c22da-f560-4cdc-8e5e-fcb535380d4f,2023-06-26 20:10:25,df307d27-feef-4ddb-bb1f-b4bbbea5f47f,ed6edda3-d0ee-47c8-bacc-04c5a7c35348
e4d3404d-641b-4816-9f53-e2eb5dedf736,2022-09-19 03:56:17,60b6c008-9fb9-4df7-813a-228f6f0bb446,b6ab8ef5-56d8-4821-ac19-1be2e18921f1
65f25697-e848-4662-a7e6-02bee93181af,2022-01-23 09:57:20,c2279dbb-971a-4bf8-8650-6ee79bfe6a38,c96a5985-32ca-4583-be28-5da743038d57
523b9297-1962-472f-813c-5abdb51a0404,2022-12-18 11:34:35,b89e4cbb-a628-45ac-a547-e47e5573b133,bdab9325-6477-4717-81f9-da0b1b520deb
4775c588-1a68-4ee4-b364-6775e79373d5,2022-10-24 05:23:34,51104cec-5cff-47f3-9a22-da6d842f0c6b,78a5e6f7-48b6-46de-b29d-4e852485ef19
fd55a25d-3b6a-4ca6-b9ec-79957d8e83fc,2022-04-26 05:54:48,74c60f26-5393-4490-990e-04c2612d93d5,62088fac-6084-49b9-985c-8cfbb8c114b8
4ec12f2a-4c4f-4422-a0d2-85bfb852ebb8,2022-07-09 15:10:56,307b5a76-3429-4290-9731-ac5c804d0676,4e98aef9-debd-43d2-9617-2eaf697b5f66
bd6f8079-2147-40ca-bc41-bdf62a652d27,2022-04-17 11:25:25,5b4d7648-c187-478c-ba25-16ba84142958,71fbdee2-8919-4d9e-9fef-87fcdec8d409
126424c1-3f4e-4d76-945f-71d60e7bf05c,2023-09-24 06:26:22,d250fa76-6827-4e61-b995-c8b971c094f0,d4e628ac-2859-4765-b37c-428cc4b34afb
f6aaf972-7f10-480c-9471-d6435604bcfe,2023-01-17 04:07:15,18c34ef9-c3fc-4840-9ce0-7c8613b918da,9c2ac537-72e3-4b52-a413-5f4f5c86dd64
f184b7bb-60c8-4ef3-93c8-59ae6a330a2d,2022-10-08 04:17:36,ee9e36f2-fe31-4cf0-a949-ec4fb416ecea,ead983b3-e45f-46ea-bdbf-6cbb6c012bc0
281eb237-b83c-4e3d-b806-651f054227fa,2022-04-21 22:46:20,e22097af-3103-40c6-bc68-934bff101ec1,54c8a2b5-fedc-44fa-a053-cc9cf2c06da6
be8db268-0984-470b-93e5-96d57b220dc8,2022-03-20 18:30:34,b89e4cbb-a628-45ac-a547-e47e5573b133,95eab7a7-491a-40bc-96d9-eac3ff112288
0f2c32fd-4f2d-4b37-9f51-583789d05159,2023-02-04 10:13:20,ee9e36f2-fe31-4cf0-a949-ec4fb416ecea,90cd7167-5630-4bf2-9233-6ba14b8aeb6b
d8eb556f-65a0-4733-9c4d-1195fb9f7578,2023-04-14 15:39:08,e4ae3c7a-08ce-4146-a59c-76da9148a3ee,0a450d29-28ff-4b0b-9899-85ea66ba447a
e413be64-9656-4e7c-ae9b-cae4bae8a3a9,2023-04-30 17:42:08,a9f4b5d0-09e6-43df-baaf-f95311563bd3,a10b9223-b500-48dd-ad2d-761b4d62d7ee
e29915a6-248c-4a73-a18b-787b143385c0,2022-04-20 16:11:57,b6b1f1e4-a091-4309-bd52-f77d74e5dcf0,db3b152d-f941-4375-91c5-137b81a0feff
4bcda773-4f12-4c39-bd0f-bf631c1a5f99,2022-10-16 07:48:57,b596bcbf-7a35-45a8-a22f-4b80aa730419,c8239464-7149-4a2c-a6af-d5f5a546bd6c
f7b4f1b2-ad8a-422d-90d9-56cfdd413099,2022-05-19 18:29:46,017d65e7-fc0f-4dac-8368-8041a162943a,7b25e371-e0b7-425c-8097-00fbab094d24
467e2bba-a939-487b-8a7c-e9af99059497,2022-10-30 01:29:15,73151430-8ae7-4f25-b6a6-aed49210772f,5222638e-103c-4f74-b203-4ed33435737c
f5ff35e7-c156-4282-ba38-464c8453f9e7,2023-03-19 21:29:44,121eb6b4-511e-4529-a1df-4a888c01668d,8be810b9-5539-4f65-818f-83ba0f61b54b
3e405554-8512-49b7-9296-902be6284ba3,2022-08-27 16:49:45,6c2d4a12-21c9-4e67-8814-90ae893f53cb,1f4fa853-3fc0-4522-bc89-0a2d96d8bb9d
a0df45d7-808c-4701-ae87-0898ad87880c,2023-03-17 08:33:49,1c3553b1-366b-4f4a-8070-2a281f34b53f,161e8670-ea1b-4979-a9f4-ed6943068954
d11306ca-a69c-44e9-a884-7cc18d174840,2022-12-16 10:17:50,dfcdf198-16e8-4b60-9042-ab11f91f5fc9,421f54b4-c6b5-4cb4-8ece-c6f56e3dfe40
a96ecae2-758d-4389-b8ca-72af26c8976a,2023-07-25 22:53:32,d29b460d-c1ef-4edb-ba9d-fde6aa5df4fa,b7a4d587-86f8-4ada-8218-2f9b1385d4e6
63b8d372-a891-406a-b0fa-89a1f6168f58,2022-04-07 20:47:52,307b5a76-3429-4290-9731-ac5c804d0676,82f5628b-bea2-4a83-b2a5-85d051660151
e8d483b2-5c7f-4457-8f72-4273df0f072f,2022-09-08 20:05:49,51fb3cc6-a0c8-47da-9844-3b8d513fa3df,dd44f69c-fb99-409d-84ef-038ddcd088e4
2c32f274-22be-4538-b67c-43486e2f52ef,2022-09-21 16:24:57,5dde81a8-07e8-4e26-8626-0f88513debb1,5af6803c-ce45-440f-bff7-e30872d4d124
021afe70-2d24-42f0-a025-39511619104a,2022-11-04 08:28:26,3e14c134-bce8-4eec-80d3-5fa132d2b56e,0b602297-9101-4358-af19-743601de296a
bef6cc26-fd0c-46ac-a2a4-43fe76d0a672,2022-01-08 18:50:07,74c60f26-5393-4490-990e-04c2612d93d5,bf2e37cc-787b-4c63-8830-23d539c7fd70
3714946e-5b95-4627-b60e-39a550765358,2022-07-24 12:28:48,3e14c134-bce8-4eec-80d3-5fa132d2b56e,f67d4f06-9e26-48fb-8c3d-7783f2967308
27f0c4ea-ba00-41de-925d-a16649f447a3,2023-05-18 07:21:07,b1391ba2-31ec-4bc2-b65a-fcde13579557,9eb02885-2598-4e76-bb57-6cfc937844f3
c9beaa8b-82c0-417f-9d45-41d4ac17abdd,2022-11-02 20:52:51,5bff3bfe-a5df-4ab1-9b07-40f83cbfeeb5,90cd14a7-8571-47e1-88cb-4c6d16429f68
e7d24bf7-9555-4fc0-bb86-baa89cdfa59b,2023-05-03 02:21:27,5dde81a8-07e8-4e26-8626-0f88513debb1,018d6148-0264-4916-80c4-ebae9b89a56c
cc6e00e6-2db7-457c-b97e-a732c326632e,2022-05-05 08:06:08,f1e9bdc6-5793-43a5-b53a-6d8fe85418c5,84657446-a960-4c76-b7e8-c83af3aac663
dad31c33-c99c-49f8-9366-97240267e6be,2022-11-04 22:09:35,554195a8-df9c-4b19-a7b8-528d32a59565,f808ac5a-f25a-4d43-a059-c2e4f0694f09
36fc5ecf-008e-48ee-bd4a-0d7365305138,2023-09-06 09:27:23,e949f457-019b-447e-9840-324843291137,167328b2-c0ac-40e2-bf72-6d1fa1b67cf7
cc162a3e-8cf9-42b7-ae20-b54960443656,2022-03-25 04:11:22,2b77197c-43cd-401d-9616-250992dff877,af68f99f-5b47-475a-87ac-b8297f385860
8101a6b3-0c06-4dd2-8172-510b4a04b921,2022-10-09 19:13:43,5ad6b521-8453-4e4c-bdfc-f2ba2f3a6393,d7b55457-a474-4b0c-9987-337539ca3989
be1bbce1-5e1b-492d-88e9-7afc6eb753c0,2022-07-01 08:23:58,91b1cea2-813c-44f3-adc1-7a18f5f6856d,c34cd81e-4e51-4701-831a-bc35f39c4330
ad68e9a6-bfd9-480d-854b-08738e53b83a,2023-05-31 01:49:18,799e7264-eb7c-499f-92d7-78973c68c7fd,413eb1df-32e0-491c-9077-21efe20193c7
9e757152-ab20-450e-a269-f09d16c01568,2023-04-22 06:18:47,e8d28453-10aa-46a3-9a1d-750380e120cb,7b54e34b-73a2-4372-bded-8aa452360d44
bfdedc28-bc0c-44b8-9c22-7b32b6056f4b,2022-09-29 20:35:12,9c4448cb-856f-463e-a6fd-39db9fd32dbe,72c623b3-01a7-421d-ac98-f09ffa89645c
